id,,,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,G101,G102,G103,G104,G105,G106,G107,G108,G109,G110,G111,G112,G113,G114,G115,G116,G117,G118,G119,G120,G121,G122,G123,G124,G125,G126,G127,G128,G129,G130,G131,G132,G133,G134,G135,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159,G160,G161,G162,G163,G164,G165,G166,G167,G168,G169,G170,G171,G172,G173,G174,G175,G176,G177,G178,G179,G180
stsnp_c1_13563,5,1.2,np,nn,np,nn,nn,np,--,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,np,np,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,np,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,np,np,np,np,np,np,np,--,np,nn,nn,np,nn,np,np,nn,nn,nn,np,nn,nn,nn,--,np,np,nn,nn,np,nn,np,np,np,nn,nn,nn,np,np,np,np,--,nn,nn,--,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,np
stsnp_c1_10985,5,6.1,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,np,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,np,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,np,np,np,nn,nn,nn,np,np,np,np,--,--,nn,--,--,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,--,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,nn
stsnp_c1_13776,5,6.3,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,np,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,np,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,np,np,np,nn,nn,nn,np,np,np,np,--,nn,nn,nn,--,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,--,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,nn
stsnp_c1_10959,5,6.6,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,np,nn,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,np,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,--,nn,--,--,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
stsnp_c1_11935,5,9.1,np,nn,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,np,nn,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,--,--,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,--,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,nn
stsnp_c1_513,5,14.4,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,nn,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,nn,--,nn,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,np,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
stsnp_c1_2672,5,14.7,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,--,--,nn,nn,--,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,np,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
PM0062,5,15.8,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,np,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
473141,5,18.5,np,nn,nn,--,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,--,np,nn,nn,nn,nn,nn,nn,nn,np,--,np,nn,nn,np,nn,np,nn,nn,np,np,--,--
471799,5,18.7,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,--,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
653377,5,20.5,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,--,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
471145,5,20.6,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,--,nn,np,np,nn,nn,nn,nn,nn,--,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,--,--,nn,--,--,--,--
stsnp_c1_3157,5,20.6,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,--,--,nn,--,--,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
470983,5,20.6,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
654638,5,20.7,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,--,nn,nn,nn,nn,np,nn,nn,--,np,nn,nn,nn,nn,nn,np,--,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
stsnp_c1_3164,5,21.6,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,--,nn,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,--,--,nn,--,--,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,--,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
stsnp_c1_7505,5,23.7,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,--,--,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,--,--,nn,--,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn
456702,5,40.5,np,nn,np,nn,np,--,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,np,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,np,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,np,np,np,np,np,np,np,np,np,np,nn,nn,np,np,np,np,np,np,nn,np,np,np,np,np,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,nn,nn,np,np,nn,np,nn,np,np,nn,np,np,np
stsnp_c1_7986,5,40.5,np,nn,np,nn,np,nn,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,nn,np,--,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,np,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,--,nn,np,np,--,np,np,nn,np,np,nn,np,np,nn,np,np,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,np,np,np,np,np,np,np,np,np,np,nn,nn,np,np,np,np,np,np,nn,np,np,np,np,np,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,nn,nn,np,np,nn,np,nn,np,np,nn,np,np,np
459335,5,59.8,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,np,np,np,--,--,np,np,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,--,np,np,nn,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np
539276,5,60.1,np,nn,np,nn,np,--,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np
457779,5,60.5,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,--,np,np,np,nn,nn,np,np,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np
456574,5,60.8,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np
471856,5,60.8,np,nn,np,nn,np,--,np,np,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,np,np,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,np,np,np
536257,7,7.2,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,--,nn,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,nn,--,np,nn,np,nn,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,np,nn,np,np,np,np,nn,np,np,np,np,--,np,nn,nn,np,nn,nn,np,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,--,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn,nn
650705,7,7.2,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,nn,--,np,nn,np,nn,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,np,nn,np,np,np,np,nn,np,np,np,np,--,np,nn,nn,np,nn,nn,np,np,nn,nn,np,nn,np,nn,--,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,nn,np,nn,--,nn,nn,nn,np,np,nn,nn,np,np,nn,np,np,np,nn,np,np,np,nn,np,nn,--,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn,nn
536995,7,19.9,nn,np,nn,nn,nn,--,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,nn,np,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,nn,np,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,np,np,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,np,np,np,np,np,np,nn,nn,np,np,nn,np,nn,nn,nn,np,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn
534622,7,20.3,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,--,nn,nn,--,nn,nn,--,np,np,np,nn,nn,nn,np,np,nn,--,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,--,nn,nn,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,--,np,np,np,np,nn,np,np,np,np,np,np,np,--,np,nn,--,np,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,np,np,np,np,np,--,nn,nn,np,--,nn,np,nn,nn,nn,np,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn
653036,7,20.4,nn,np,--,--,nn,nn,nn,nn,np,nn,--,np,np,nn,nn,nn,np,--,nn,--,np,np,np,nn,nn,nn,np,np,nn,--,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,nn,np,nn,np,--,np,--,nn,np,nn,np,nn,nn,--,nn,nn,np,nn,np,np,np,np,np,np,np,np,np,np,np,np,--,np,nn,--,np,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,np,--,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,np,np,np,--,np,--,nn,nn,np,np,nn,np,nn,nn,nn,np,nn,np,np,nn,np,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,nn,np,--,nn,nn,nn,nn,--,nn,nn
